,username,name,avatar,rating,total_points,results
1502,zlatan56,Laurent Fressinet,https://images.chesscomfiles.com/uploads/v1/user/21243480.48cc78a5.200x200o.7dd10e02e42b.jpeg,2912,34.5,"['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 1.0, '-', 1.0, '-', '-', '-', 1.0, '-', 5.5, '-', '-', '-', '-', '-', 1.0, 4.5, 5.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 7.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 8.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
1325,tartody,David Lariño Nieto,,2724,34,"['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 8.0, '-', 7.0, 6.0, '-', '-', '-', '-', '-', '-', '-', '-', 6.0, '-', 7.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
1201,rookoco,,,2634,32.5,"['-', 5.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 2.0, '-', '-', '-', '-', '-', '-', '-', '-', 0.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 3.5, 4.0, '-', '-', '-', 3.0, 3.0, '-', '-', '-', 3.0, '-', 5.5, '-', '-', '-', '-', '-', '-', '-', 3.0, '-', '-', '-', '-', 0.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
600,gm_crest,Sergey Shipov,https://images.chesscomfiles.com/uploads/v1/user/27557240.e4703eb6.200x200o.57205299accf.jpeg,2726,32.5,"[7.0, '-', 7.0, '-', 6.0, '-', '-', '-', 7.5, '-', 5.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
1129,pouya21,Pouya Idani,https://images.chesscomfiles.com/uploads/v1/user/25907294.dfac24c9.200x200o.ed4f525e7795.jpeg,2728,32.5,"['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 6.5, 3.0, 2.0, 2.0, '-', '-', 6.5, 4.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 8.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
1442,volodar_murzin,Volodar Murzin,https://images.chesscomfiles.com/uploads/v1/user/39249762.7e30c1dc.200x200o.a41083f165a5.jpeg,2876,31.5,"[2.0, '-', 7.5, '-', 6.5, '-', '-', '-', '-', '-', 7.5, '-', 8.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
1493,zaur-mammadov,Zaur Mammadov,https://images.chesscomfiles.com/uploads/v1/user/27634858.56eadbca.200x200o.e825399b1080.jpeg,2896,31.5,"['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 7.5, 4.5, 5.0, '-', 8.5, 6.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
11,abhijeetgupta,Abhijeet Gupta,https://images.chesscomfiles.com/uploads/v1/user/78571890.c98197e5.200x200o.a777c92a4502.jpeg,2981,31.5,"['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 0.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', 2.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', 9.5, 2.0, 8.5, 2.0, 7.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
781,kantorgergely,Gergely Kantor,https://images.chesscomfiles.com/uploads/v1/user/39171096.228ac6ee.200x200o.4fd78b3a226d.jpeg,2779,31,"['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 7.5, '-', 7.5, 7.0, 4.0, '-', '-', '-', 5.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
894,lukianoo,Luka Paichadze,,2789,30.5,"['-', '-', '-', '-', 5.0, 3.0, '-', '-', 0.0, 7.5, 5.5, '-', 4.5, 2.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 3.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
1163,raunaksadhwani2005,Raunak Sadhwani,https://images.chesscomfiles.com/uploads/v1/user/61085366.7e6977ec.200x200o.fa27239336b6.jpeg,2991,30.5,"['-', '-', 9.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 9.0, '-', 6.0, 6.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
701,iljazaragatski,Ilja Zaragatski,https://images.chesscomfiles.com/uploads/v1/user/7441192.dee193c1.200x200o.029e5bfbbd37.jpeg,2601,29,"['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 5.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 5.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 6.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 6.0, '-', '-', '-', '-', '-', '-', '-', 6.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
1084,pablozarnicki,Pablo Zarnicki,https://images.chesscomfiles.com/uploads/v1/user/27730422.ee754eb4.200x200o.9bbda721b41a.jpeg,2612,29,"['-', '-', '-', 0.0, '-', '-', '-', '-', '-', '-', '-', 1.5, '-', '-', '-', 3.0, '-', '-', 6.0, '-', 4.0, '-', '-', '-', '-', '-', '-', '-', '-', 7.0, '-', 6.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 0.0, '-', 1.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
671,hitaman,Mykhaylo Oleksiyenko,https://images.chesscomfiles.com/uploads/v1/user/12267254.d9208e54.200x200o.fdf223981c7e.jpeg,2709,29,"['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 7.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 7.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 7.5, '-', '-', '-', 7.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
270,chopper1905,Mustafa Yilmaz,https://images.chesscomfiles.com/uploads/v1/user/17393968.52f21455.200x200o.54cc1183e12c.jpeg,2835,29,"['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 8.0, '-', 6.5, '-', 8.0, '-', '-', '-', 6.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
403,emiliocordova,Emilio Cordova,https://images.chesscomfiles.com/uploads/v1/user/34172290.17dbe3b5.200x200o.b24b59b84c5c.jpeg,2869,29,"['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 0.0, 6.5, 7.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 6.5, 8.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
186,bocharovd,Dmitriy Bocharov,,2761,28.5,"['-', '-', '-', '-', 7.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 2.5, '-', 3.5, '-', 8.0, '-', '-', '-', '-', '-', '-', '-', 7.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
409,erikblomqvist,Erik Blomqvist,https://images.chesscomfiles.com/uploads/v1/user/30204534.e8f893bf.200x200o.de2aa3f434d5.jpeg,2547,28,"['-', '-', '-', '-', '-', '-', '-', '-', '-', 6.5, '-', '-', '-', '-', '-', '-', '-', 5.5, '-', 5.0, '-', '-', 5.0, 2.0, '-', '-', '-', '-', '-', '-', '-', 4.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
789,kaydentroffchess,Kayden Troff,https://images.chesscomfiles.com/uploads/v1/user/2358977.310f5c4e.200x200o.5e4cdb614751.png,2807,28,"['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 7.0, '-', '-', '-', 7.5, '-', 6.0, '-', 7.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
245,chessfatbear,Zhao Jun,https://images.chesscomfiles.com/uploads/v1/user/40994936.2479369b.200x200o.2d6eb68d7077.jpeg,2710,27,"['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 8.0, '-', 7.5, '-', '-', '-', 4.5, '-', '-', '-', 6.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 1.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
923,margency,Mert Erdoğdu,https://images.chesscomfiles.com/uploads/v1/user/20659634.41f06991.200x200o.2b206d9e0b09.jpeg,2790,27,"['-', 5.0, '-', '-', '-', '-', '-', 2.5, '-', 4.5, '-', '-', 6.5, 2.0, '-', '-', '-', 3.5, '-', 0.0, '-', '-', '-', '-', '-', '-', '-', '-', 3.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
764,juancglez,Juan Carlos Gonzalez Zamora,https://images.chesscomfiles.com/uploads/v1/user/17384606.f40857cf.200x200o.fc204cc8a846.jpeg,2450,26.5,"['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 5.0, 5.0, 5.0, 4.5, 5.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 1.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
494,gergo85,,,2685,26.5,"['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 7.0, '-', '-', '-', '-', '-', 2.5, '-', '-', '-', 7.0, '-', 2.0, '-', 0.5, '-', 2.0, '-', 1.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 4.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
468,gabix_94,Gabor Nagy,https://images.chesscomfiles.com/uploads/v1/user/29961538.6762f437.200x200o.c5f6cd0e57d2.jpeg,2770,26.5,"['-', '-', '-', '-', '-', '-', '-', '-', '-', 0.0, '-', '-', 0.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 6.0, '-', '-', 0.0, '-', '-', 6.0, '-', '-', '-', 8.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 6.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
762,jsprepz,Johan-Sebastian Christiansen,https://images.chesscomfiles.com/uploads/v1/user/21927134.7a3e714a.200x200o.93e34460e128.jpeg,2802,26.5,"['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 5.5, '-', 7.0, 2.0, '-', '-', '-', '-', 7.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 4.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
462,frolyanov_d,Dmitry Frolyanov,https://images.chesscomfiles.com/uploads/v1/user/24445746.0481b681.200x200o.30061611d12f.jpeg,2638,26,"['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 6.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 6.0, '-', 6.5, '-', 7.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
777,kaidanov,Gregory Kaidanov,https://images.chesscomfiles.com/uploads/v1/user/2312972.f39933dd.200x200o.074760f8387a.jpeg,2669,26,"['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 6.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 7.0, '-', '-', '-', 6.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 7.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
1102,peng_li-min,Li Min Peng,https://images.chesscomfiles.com/uploads/v1/user/38122708.636a9303.200x200o.2faf7842f81e.jpeg,2814,26,"['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 5.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 5.0, '-', '-', '-', '-', 8.0, 7.5, '-', '-', '-', '-', '-', '-', '-', '-', 0.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
918,marcan2b,Marc-Andria Maurizzi,https://images.chesscomfiles.com/uploads/v1/user/20834848.e3728b61.200x200o.faa44a7ae22a.jpeg,2428,25.5,"['-', '-', '-', '-', '-', '-', '-', 7.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 1.0, '-', '-', '-', '-', '-', '-', '-', '-', 1.0, '-', '-', 8.5, 2.5, '-', '-', '-', '-', '-', '-', 5.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
854,lastreetcmamaison,Christophe Sochacki,https://images.chesscomfiles.com/uploads/v1/user/27275122.58982bfb.200x200o.4a2a0d6d933b.jpeg,2601,25.5,"['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 1.0, '-', '-', '-', '-', '-', '-', '-', 1.5, '-', 2.0, '-', '-', 6.5, 6.0, '-', '-', '-', '-', '-', 2.5, '-', '-', '-', '-', '-', 3.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 1.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 2.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
1479,yoredea,אהרן בגראטיוני,https://images.chesscomfiles.com/uploads/v1/user/68838270.bc765045.200x200o.343a72466515.jpeg,2636,25.5,"['-', '-', 2.0, '-', '-', '-', '-', '-', 2.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 3.0, 2.0, 4.5, 1.0, '-', '-', '-', 0.0, 1.5, 0.0, 1.0, 1.5, '-', '-', '-', 0.5, '-', '-', '-', 0.0, '-', '-', '-', 1.0, '-', 1.0, '-', 2.5, 2.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
469,gabrielian_artur,Artur Gabrielian,https://images.chesscomfiles.com/uploads/v1/user/23948322.073bac3a.200x200o.e5e1364392af.jpeg,2778,25.5,"['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 4.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 7.0, '-', '-', '-', 7.0, '-', '-', '-', '-', '-', 7.0, '-', '-', '-', 0.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
625,gordima,Dmitry Gordievsky,https://images.chesscomfiles.com/uploads/v1/user/29689718.8a7bec64.200x200o.a4b4167d531a.jpeg,2888,25.5,"['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 7.5, '-', '-', '-', '-', '-', 8.5, 6.5, 3.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
719,iturrizaga,Eduardo Iturrizaga,https://images.chesscomfiles.com/uploads/v1/user/21442874.e8e8081f.200x200o.8502de65ad72.jpeg,2949,25.5,"['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 2.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 8.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', 6.0, '-', '-', '-', '-', '-', '-', '-', '-', 9.5, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
916,man-chuk,Manuel Petrosyan,,2806,25,"['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 5.5, '-', '-', '-', 6.5, 5.0, 8.0, '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
